tambon_code,dist_city_km,nearest_city,nearest_city_prov
141409,19.33,อโยธยา,พระนครศรีอยุธยา
141410,4.038,อโยธยา,พระนครศรีอยุธยา
141411,5.281,อโยธยา,พระนครศรีอยุธยา
141501,9.987,อ่างทอง,อ่างทอง
141502,12.892,อ่างทอง,อ่างทอง
141503,9.473,อ่างทอง,อ่างทอง
141504,10.635,อ่างทอง,อ่างทอง
141505,13.924,อ่างทอง,อ่างทอง
141506,11.836,อ่างทอง,อ่างทอง
141507,9.794,อ่างทอง,อ่างทอง
141508,9.528,อ่างทอง,อ่างทอง
141509,5.911,อ่างทอง,อ่างทอง
141510,7.002,อ่างทอง,อ่างทอง
141511,5.855,อ่างทอง,อ่างทอง
141512,8.306,อ่างทอง,อ่างทอง
141601,14.549,อ่างทอง,อ่างทอง
141602,15.875,อ่างทอง,อ่างทอง
141604,11.783,อ่างทอง,อ่างทอง
141605,9.069,อ่างทอง,อ่างทอง
150101,0.948,อ่างทอง,อ่างทอง
150102,0.609,อ่างทอง,อ่างทอง
150103,2.568,อ่างทอง,อ่างทอง
150104,5.356,อ่างทอง,อ่างทอง
150105,3.366,อ่างทอง,อ่างทอง
150106,2.771,อ่างทอง,อ่างทอง
150107,6.835,อ่างทอง,อ่างทอง
150108,2.48,อ่างทอง,อ่างทอง
150109,5.374,อ่างทอง,อ่างทอง
150110,6.577,อ่างทอง,อ่างทอง
150111,3.95,อ่างทอง,อ่างทอง
150112,3.618,อ่างทอง,อ่างทอง
150113,4.738,อ่างทอง,อ่างทอง
150114,2.708,อ่างทอง,อ่างทอง
150201,7.712,อ่างทอง,อ่างทอง
150202,12.888,อ่างทอง,อ่างทอง
150203,5.783,อ่างทอง,อ่างทอง
150204,5.964,อ่างทอง,อ่างทอง
150205,9.182,อ่างทอง,อ่างทอง
150206,12.944,อ่างทอง,อ่างทอง
150207,10.738,อ่างทอง,อ่างทอง
150208,10.669,อ่างทอง,อ่างทอง
150209,10.238,อ่างทอง,อ่างทอง
150301,9.363,อ่างทอง,อ่างทอง
150302,9.685,ผักไห่,พระนครศรีอยุธยา
150303,9.41,อ่างทอง,อ่างทอง
150304,11.988,อ่างทอง,อ่างทอง
150305,11.869,ผักไห่,พระนครศรีอยุธยา
150306,8.443,อ่างทอง,อ่างทอง
150307,7.165,ผักไห่,พระนครศรีอยุธยา
150308,8.38,ผักไห่,พระนครศรีอยุธยา
150401,10.824,อ่างทอง,อ่างทอง
150402,7.299,อ่างทอง,อ่างทอง
150403,7.863,อ่างทอง,อ่างทอง
150404,18.51,อ่างทอง,อ่างทอง
150405,25.722,อ่างทอง,อ่างทอง
150406,12.736,อ่างทอง,อ่างทอง
150407,8.801,อ่างทอง,อ่างทอง
150408,16.668,อ่างทอง,อ่างทอง
150409,14.072,อ่างทอง,อ่างทอง
150410,19.588,อ่างทอง,อ่างทอง
150411,10.723,อ่างทอง,อ่างทอง
150412,15.168,อ่างทอง,อ่างทอง
150413,9.074,อ่างทอง,อ่างทอง
150414,12.966,อ่างทอง,อ่างทอง
150415,15.368,อ่างทอง,อ่างทอง
150501,25.052,อ่างทอง,อ่างทอง
150502,20.567,อ่างทอง,อ่างทอง
150503,23.26,อ่างทอง,อ่างทอง
150504,28.834,อ่างทอง,อ่างทอง
150505,30.425,อ่างทอง,อ่างทอง
150506,24.633,อ่างทอง,อ่างทอง
150507,19.405,อ่างทอง,อ่างทอง
150601,10.159,อ่างทอง,อ่างทอง
150602,13.014,อ่างทอง,อ่างทอง
150603,7.86,ผักไห่,พระนครศรีอยุธยา
150604,14.187,สุพรรณบุรี,สุพรรณบุรี
150605,11.376,ผักไห่,พระนครศรีอยุธยา
150606,14.961,ผักไห่,พระนครศรีอยุธยา
150607,5.354,ผักไห่,พระนครศรีอยุธยา
150608,13.333,ผักไห่,พระนครศรีอยุธยา
150609,7.647,ผักไห่,พระนครศรีอยุธยา
150610,13.828,ผักไห่,พระนครศรีอยุธยา
150611,9.3,ผักไห่,พระนครศรีอยุธยา
150612,15.177,อ่างทอง,อ่างทอง
150613,7.9,อ่างทอง,อ่างทอง
150614,10.181,ผักไห่,พระนครศรีอยุธยา
150615,10.505,ผักไห่,พระนครศรีอยุธยา
150701,20.578,ผักไห่,พระนครศรีอยุธยา
150702,18.535,ผักไห่,พระนครศรีอยุธยา
150703,18.21,สุพรรณบุรี,สุพรรณบุรี
150704,16.602,ผักไห่,พระนครศรีอยุธยา
150705,23.29,ผักไห่,พระนครศรีอยุธยา
160101,0.965,ลพบุรี,ลพบุรี
160102,1.704,ลพบุรี,ลพบุรี
160103,6.721,ลพบุรี,ลพบุรี
160104,14.398,ลพบุรี,ลพบุรี
160105,8.671,เขาสามยอด,ลพบุรี
160106,0.168,เขาสามยอด,ลพบุรี
160107,11.346,ลพบุรี,ลพบุรี
160108,6.785,ลพบุรี,ลพบุรี
160109,16.802,เขาสามยอด,ลพบุรี
160110,11.315,ลพบุรี,ลพบุรี
160111,12.16,ลพบุรี,ลพบุรี
160112,7.604,ลพบุรี,ลพบุรี
160114,6.886,เขาสามยอด,ลพบุรี
160115,4.218,เขาสามยอด,ลพบุรี
160116,7.226,เขาสามยอด,ลพบุรี
160117,6.745,ลพบุรี,ลพบุรี
160118,12.765,อ่างทอง,อ่างทอง
160119,11.138,ลพบุรี,ลพบุรี
160120,3.337,ลพบุรี,ลพบุรี
160121,3.437,ลพบุรี,ลพบุรี
